d1,d2,d3,d5,d11,d12,d13,d18,E,Smax(Mpa)
32.82386364,79.69712121,70.57386364,2.963560606,14.17083333,104.3070455,5.064090909,2.339677613,74921.03408,126.9321639
29.14356061,73.41378788,70.64431818,2.285984848,10.17083333,98.62295455,5.170454545,4.575052776,54868.74898,72.20116003
29.49356061,72.06045455,87.31386364,3.905075758,13.65416667,98.8725,6.771363636,3.515857166,69567.86898,83.95818769
29.12234848,78.69530303,86.60931818,1.929469697,16.50416667,91.91295455,6.490454545,5.970543121,64833.05629,54.64749378
29.22310606,71.67378788,70.40477273,1.754166667,15.5625,100.6193182,7.210454545,4.618594307,67960.15273,79.56634278
32.28295455,71.84075758,79.94431818,2.471136364,10.9125,94.43613636,5.200454545,1.693172057,75504.05206,153.835134
26.93219697,78.88863636,79.22568182,4.074469697,14.47916667,80.2675,5.053181818,2.642393405,74373.35052,114.3537608
28.80416667,79.83772727,71.70113636,2.388409091,9.820833333,103.7525,7.131363636,3.260478985,56706.13898,254.6703816
27.52083333,72.23621212,74.35022727,2.699621212,14.9625,108.0502273,7.005909091,3.956442849,73260.3162,106.6001967
32.98825758,75.06590909,69.95386364,3.270833333,13.99583333,98.29022727,5.317727273,1.753063415,63190.00562,187.6534181
29.80113636,78.20318182,82.36795455,3.576136364,8.954166667,79.9625,4.935909091,6.062515744,53437.70484,61.05577809
32.12386364,73.26439394,76.75977273,4.153257576,10.3125,94.49159091,6.054090909,5.432607787,69991.88206,54.40675673
32.11856061,76.92015152,82.57931818,3.970075758,10.5375,91.2475,6.296818182,5.685736903,64462.04485,49.22777295
30.76628788,73.48409091,69.30568182,2.916287879,16.32916667,84.2325,4.854090909,3.316067417,63066.33513,104.3505271
27.4625,74.94287879,85.38340909,3.710075758,18.02083333,112.2370455,6.607727273,1.619417924,58596.53061,216.2922817
28.91022727,71.99015152,82.87522727,3.160530303,11.84583333,87.5875,4.941363636,1.915232205,73207.31456,135.6259717
31.82159091,79.82015152,70.8275,4.297045455,7.620833333,89.44522727,7.076818182,5.96307817,58808.53715,62.22286375
28.36931818,75.44378788,72.88477273,3.595833333,13.50416667,93.10522727,6.902272727,3.84784386,60857.93369,103.2056136
33.02007576,74.02893939,76.22431818,3.968106061,9.179166667,93.21613636,6.283181818,4.079826574,61811.96311,79.07855668
30.17765152,74.30136364,76.7175,1.919621212,17.7875,112.1261364,4.829545455,3.966391003,61670.62542,82.97134429
31.85871212,72.535,75.30840909,2.5775,13.29583333,86.81113636,5.075,2.502034118,64055.69898,105.5973504
30.42689394,80.51439394,81.28295455,3.406742424,8.820833333,111.6547727,6.812272727,6.252951616,66882.45283,57.88395078
27.06477273,70.97954545,71.39113636,3.944469697,13.80416667,105.2220455,7.935909091,4.761943487,67553.80687,88.26560419
26.76780303,69.58227273,79.1975,2.039772727,9.195833333,87.03295455,5.195,6.2714054,66370.10369,55.14367168
29.97083333,75.29439394,86.67977273,1.9275,11.8375,106.4975,4.821363636,2.634817912,74603.02427,112.8305946
33.16856061,79.27530303,82.93159091,3.0325,17.59583333,112.2925,5.129545455,2.413696164,65557.41196,113.9986192
27.7594697,69.45045455,87.79295455,2.995075758,11.0375,109.5475,5.683181818,5.337554487,72783.30148,57.9995061
30.67613636,78.31742424,78.50704545,3.708106061,8.945833333,101.0906818,7.605909091,6.218240847,71246.25408,60.58982873
29.48295455,73.89712121,82.69204545,2.291893939,9.020833333,88.86295455,8.238636364,4.601752288,70945.91148,84.46115155
32.19280303,75.61954545,78.4225,3.670681818,11.40416667,88.22522727,5.985909091,2.609903928,61158.27629,102.9205155
29.36098485,79.64439394,74.11068182,2.163863636,14.60416667,85.34159091,7.363181818,2.110098533,64603.38254,136.2319659
28.73522727,72.45590909,79.23977273,2.876893939,11.32916667,85.23068182,5.544090909,2.499556511,57995.84542,131.7335632
31.1375,79.09954545,78.90159091,2.833560606,11.00416667,87.08840909,5.934090909,3.642617321,53296.36715,78.26676792
30.53295455,79.15227273,72.67340909,3.715984848,10.32916667,85.48022727,5.691363636,5.925630971,63048.66792,75.06007624
30.42159091,73.56318182,69.24931818,2.33719697,9.779166667,83.78886364,6.130454545,4.335502095,60469.25504,71.31883115
30.27840909,78.00106061,72.8425,3.544621212,17.27083333,99.31613636,5.216818182,5.694790951,74638.3587,58.28057167
32.52159091,76.67409091,71.98295455,3.755378788,7.704166667,108.3275,5.394090909,3.976304379,75221.37668,91.30880179
32.1344697,80.61106061,81.48022727,2.063409091,10.7875,115.6752273,6.351363636,4.851769858,61617.62379,78.31536017
28.90492424,76.26106061,79.31022727,3.513106061,17.45416667,82.23613636,7.848636364,3.137498236,67889.48389,92.51309248
30.97840909,77.3419697,79.83159091,3.27280303,13.1875,94.99068182,6.793181818,2.691616029,57483.49629,103.0583122
29.27083333,78.67772727,75.91431818,3.363409091,11.99583333,100.5361364,6.253181818,2.986577746,72500.6261,106.9764696
28.58143939,72.00772727,78.21113636,3.465833333,15.80416667,110.9893182,7.815909091,3.922075676,61493.95331,103.2775414
30.46401515,79.85530303,70.89795455,4.237954545,15.0875,98.98340909,4.824090909,4.987224306,73383.98668,77.34361838
29.71628788,78.08893939,85.59477273,3.050227273,15.8625,102.5325,6.476818182,5.212855355,53455.37205,60.64376228
30.96780303,79.29287879,70.34840909,1.854621212,7.7875,88.77977273,7.153181818,2.31768211,54851.08177,167.5414085
30.19356061,76.55984848,84.73522727,4.151287879,13.32916667,92.02386364,7.976818182,5.890534729,64797.72187,48.94841731
29.70568182,70.37318182,74.89977273,3.853863636,16.6375,95.18477273,7.862272727,3.400551724,72606.62937,101.224908
31.71022727,71.24318182,75.20977273,3.780984848,15.15416667,101.3125,8.113181818,5.406067464,59744.89936,53.42194912
28.77234848,74.93409091,83.70659091,2.776439394,10.3375,81.70931818,5.399545455,5.773616236,65575.07917,70.47482014
29.75871212,73.87954545,72.74386364,2.366742424,14.2125,111.5993182,5.841363636,5.468800077,58773.20273,65.61000901
30.3844697,76.15560606,85.74977273,2.333257576,13.59583333,104.5565909,5.454090909,3.35904486,74179.0112,88.18795119
28.84659091,74.80227273,84.01659091,2.376590909,8.1875,112.5975,6.515,6.079543641,56423.46359,71.53219796
32.77083333,70.92681818,73.20886364,2.175681818,12.27083333,87.11613636,4.925,3.553776982,75804.39466,70.8739088
27.19734848,73.985,84.11522727,3.607651515,9.1625,98.84477273,6.005,6.031257294,61228.94513,60.53712
29.42992424,80.06621212,73.60340909,3.865681818,10.9625,94.07568182,6.318636364,4.205925891,73737.33091,75.52084729
31.21174242,71.77924242,86.04568182,3.394924242,16.70416667,79.62977273,5.955909091,2.916114945,53914.71955,91.16388319
28.43825758,77.15742424,71.10931818,2.248560606,17.37916667,83.23431818,6.741363636,3.941771553,70044.88369,73.7283231
29.52007576,75.27681818,74.94204545,4.066590909,8.354166667,79.46340909,5.533181818,4.669999139,73436.98831,76.50799982
33.12083333,79.6180303,71.02477273,2.358863636,14.94583333,110.6565909,5.470454545,2.338534588,60698.92879,143.1556705
29.76931818,80.70772727,77.60522727,4.123712121,9.595833333,90.88704545,4.851363636,5.264644902,70451.22956,57.67527848
26.92689394,76.17318182,69.40431818,3.493409091,18.4625,89.02931818,7.071363636,2.326400723,53349.36878,170.1335914
32.26704545,73.90590909,85.65113636,1.7975,12.64583333,84.5375,6.555909091,6.014312697,72288.61956,43.07616829
32.98295455,75.23287879,76.35113636,3.688409091,14.67083333,83.34522727,5.151363636,2.382437673,55010.08667,94.25168158
29.10643939,79.18742424,82.79068182,2.945833333,11.2625,101.3402273,6.032272727,4.706129603,71228.58687,72.46782197
26.89507576,73.31712121,80.02886364,3.560378788,17.95416667,84.75931818,5.465,2.306809183,63631.6859,127.2227146
32.3094697,69.96015152,79.14113636,3.844015152,16.69583333,89.55613636,7.758636364,6.161723447,65946.09062,40.98461996
27.10189394,73.17651515,82.56522727,4.235984848,16.49583333,98.04068182,8.075,2.627592323,72076.61302,124.4860185
30.01856061,78.13287879,77.87295455,4.245833333,8.8875,79.3525,6.926818182,2.924617396,57006.48157,114.9656234
33.27992424,76.48075758,78.53522727,2.081136364,15.82083333,111.2111364,5.950454545,4.998728589,70080.21812,85.49724291
30.91477273,78.82712121,83.19931818,1.868409091,12.99583333,100.8965909,7.074090909,2.347483166,56953.47994,142.8952967
29.09583333,78.335,82.97386364,3.635227273,9.220833333,95.54522727,6.648636364,4.087081707,75857.39629,87.92665246
29.29734848,77.26287879,72.12386364,4.048863636,15.0125,109.7415909,8.268636364,3.413761061,56829.80946,156.1003354
28.17840909,70.22378788,75.33659091,2.069318182,11.85416667,89.58386364,5.025909091,1.554739012,57306.82417,187.6864228
27.84431818,70.54893939,71.96886364,4.02719697,8.829166667,82.04204545,6.414090909,3.822406302,55469.43417,102.8731112
26.69356061,73.16772727,74.57568182,3.889318182,10.42916667,99.01113636,6.187727273,3.700868703,75521.71927,97.99358933
29.19659091,75.76015152,69.65795455,2.349015152,17.9125,99.7875,6.340454545,3.431796498,75981.06677,111.4092732
28.41704545,73.5719697,75.49159091,1.801439394,10.35416667,92.91113636,7.597727273,2.756849719,75168.37504,124.8742004
33.04128788,73.53681818,86.87704545,1.964924242,13.44583333,97.09795455,6.615909091,1.612721226,66140.42994,157.1597853
31.35492424,80.72530303,73.87113636,3.700227273,15.32083333,108.0779545,5.743181818,2.759401824,63525.68263,117.0209586
32.73901515,77.32439394,77.71795455,3.168409091,9.770833333,84.81477273,7.595,4.341571725,64585.71533,73.81159186
31.41325758,76.04136364,75.29431818,1.781742424,12.60416667,108.5493182,5.726818182,2.153117998,68437.16744,177.4167542
32.05492424,72.55257576,69.60159091,2.865075758,13.5125,99.1775,5.797727273,4.584549911,56547.13407,56.42544247
30.79810606,76.09409091,75.87204545,3.000984848,11.37916667,83.53931818,8.246818182,6.498551815,57589.49956,45.0724364
32.14507576,69.81075758,69.8975,2.711439394,17.2875,101.6729545,5.846818182,3.472414409,67306.46591,77.20107001
32.17689394,79.06439394,72.75795455,1.823106061,15.65416667,98.92795455,6.430454545,4.071722348,72306.28677,67.25248148
31.46098485,76.98166667,70.99659091,2.03780303,9.620833333,107.7175,5.396818182,5.494009874,62606.98763,62.89614182
31.73674242,78.46681818,77.45022727,3.692348485,16.8625,94.68568182,5.882272727,5.948334372,67765.81341,45.69030258
30.40037879,80.15409091,85.80613636,2.350984848,12.5375,115.7584091,5.835909091,4.379647115,63260.67446,79.00526086
31.8905303,74.07287879,71.84204545,3.115227273,12.8125,97.40295455,5.227727273,4.602319197,70133.21975,61.46160895
26.73598485,72.57015152,84.12931818,2.794166667,11.65416667,102.2552273,7.916818182,4.737423383,70733.90495,81.08434872
27.87083333,76.54227273,77.53477273,3.907045455,8.720833333,99.06659091,7.911363636,3.386117947,56564.80129,137.8155957
27.57386364,71.15530303,86.14431818,3.972045455,15.57916667,101.1184091,7.046818182,2.955135771,53384.70321,109.9696801
28.19962121,75.45257576,70.5175,4.003560606,18.17916667,80.18431818,5.898636364,5.544884313,74037.6735,55.48873539
29.06401515,71.32227273,74.82931818,2.855227273,17.30416667,114.6493182,5.773181818,4.159277103,57395.16023,83.60698478
27.99810606,76.595,72.5325,4.088257576,18.27083333,94.35295455,6.108636364,4.966479255,62006.30244,79.78585746
28.24734848,75.74257576,73.81477273,2.610984848,8.570833333,80.37840909,7.483181818,2.468064495,54126.72609,145.5293143
26.59810606,74.61772727,82.72022727,2.520378788,11.0625,103.3920455,5.143181818,4.670068379,59356.22071,72.2717236
29.2655303,74.7319697,74.16704545,3.268863636,18.12083333,95.96113636,7.123181818,4.412130435,70804.57379,75.73125143
31.66780303,77.86045455,79.42295455,3.111287879,8.254166667,105.8320455,6.539545455,5.774854955,58154.85032,62.76531307
32.76022727,80.78681818,79.70477273,1.864469697,13.79583333,82.18068182,8.102272727,3.776112581,74620.69149,78.31190106
30.23598485,75.01318182,82.4525,3.172348485,13.95416667,97.12568182,4.903181818,2.425758286,68154.49206,111.7758198
29.46174242,78.26469697,80.21204545,2.372651515,16.92916667,89.08477273,6.329545455,5.848298609,60999.27138,51.87398317
26.67234848,73.67742424,87.39840909,3.255075758,7.945833333,99.51022727,5.492272727,4.028976393,53137.36225,98.28451273
29.07992424,71.2080303,70.37659091,2.666136364,9.495833333,112.1815909,8.263181818,3.01208498,62094.6385,152.6436271
32.39962121,72.97439394,83.32613636,3.284621212,9.8125,100.3143182,4.739545455,2.214007477,68260.49533,118.1481845
28.87840909,78.23833333,81.43795455,2.217045455,16.67083333,93.27159091,5.265909091,3.695857575,74726.69475,84.9658466
27.73825758,74.63530303,72.16613636,4.239924242,16.12916667,108.6879545,4.867727273,4.210080821,72323.95398,92.66978259
31.68901515,72.67560606,73.96977273,3.810530303,8.445833333,89.4175,7.450454545,2.266575587,70875.24264,149.5606907
28.83068182,79.25772727,69.88340909,2.886742424,13.0375,92.10704545,6.264090909,2.722915974,63384.34494,126.6112077
28.18901515,79.57409091,72.39159091,4.28719697,10.5875,112.2647727,6.795909091,2.687128818,71917.60812,189.3964627
28.35340909,79.40712121,82.41022727,4.178863636,8.9875,80.93295455,8.121363636,6.301144362,52960.69013,60.02497764
31.16931818,80.58469697,85.32704545,3.668712121,9.354166667,113.4847727,5.565909091,5.859650453,62341.97946,62.97049137
28.43295455,78.7480303,81.64931818,3.121136364,9.3125,80.8775,7.120454545,4.811473103,57554.16513,82.59778332
27.89734848,76.12924242,75.42113636,3.633257576,10.15416667,106.7470455,7.965909091,5.85772497,55045.42109,71.76421704
27.82310606,78.41409091,74.73068182,2.500681818,11.79583333,88.36386364,7.262272727,2.679320227,68861.18052,127.1411408
30.35795455,74.29257576,81.81840909,4.135530303,14.50416667,115.3425,7.063181818,3.104433698,68755.17725,125.9051936
30.25719697,78.87106061,72.08159091,3.276742424,12.82083333,105.5825,6.684090909,4.917666725,68560.83793,68.44647001
28.62386364,71.61227273,78.77477273,3.044318182,9.120833333,90.24931818,7.856818182,2.384892671,56034.78494,158.2317368
28.14659091,78.54590909,69.29159091,1.844772727,12.4875,93.29931818,8.170454545,4.488582557,64197.03667,86.28255658
29.13825758,74.38924242,84.22795455,3.985833333,16.72916667,97.0425,8.156818182,4.626034803,72924.63918,71.26501488
32.5905303,78.11530303,72.96931818,2.697651515,10.75416667,93.88159091,6.891363636,4.150551118,53685.0458,69.85136407
31.00492424,74.02015152,80.87431818,3.954318182,13.5625,113.7897727,8.257727273,5.263596909,64868.39071,72.90079946
28.93674242,70.58409091,79.5075,3.087651515,17.07916667,97.45840909,7.035909091,5.885977892,71352.25735,50.37477726
26.63522727,69.38015152,85.87659091,2.029924242,16.1375,89.94431818,5.443181818,4.248398264,70256.89023,113.1721704
27.29810606,69.29227273,70.10886364,2.408106061,9.404166667,100.1756818,5.789545455,5.953122759,57854.50773,66.27770807
29.37689394,76.73560606,74.77295455,3.501287879,8.704166667,114.8156818,5.672272727,1.613017109,61211.27792,241.5558923
32.21931818,74.37166667,85.73568182,2.624772727,10.9875,82.81840909,6.558636364,3.81160617,68984.851,66.89910297
27.1655303,77.49136364,86.66568182,3.743560606,11.72916667,106.8579545,5.462272727,2.55332588,57218.48811,0
28.87310606,77.67590909,87.49704545,2.490833333,14.0375,105.9429545,5.541363636,5.143895505,65910.75619,57.4488432
27.24507576,78.42287879,80.93068182,2.754772727,13.6125,110.5734091,7.660454545,3.93914149,67359.46754,117.4173969
31.10037879,75.17136364,77.84477273,3.601742424,12.55416667,115.0652273,5.255,4.684521489,71104.91639,68.61038964
27.25568182,74.60015152,78.67613636,2.065378788,12.92916667,83.51159091,5.860454545,5.414108965,54886.41619,56.35640306
30.69204545,76.99045455,77.98568182,1.966893939,12.15416667,83.56704545,5.645,2.090317219,61741.29427,143.5592646
27.18674242,70.69833333,82.66386364,3.605681818,9.254166667,92.7725,6.965,5.796182531,65221.73494,59.24857776
30.00265152,75.32954545,72.58886364,2.1225,10.47916667,102.8929545,5.304090909,6.022820444,66016.75946,58.23474715
27.35643939,74.66166667,76.30886364,3.993712121,15.6375,86.25659091,6.043181818,3.569403548,58013.51263,90.10315921
28.64507576,71.96378788,77.57704545,3.223560606,11.39583333,108.8543182,7.314090909,3.634487619,74161.34398,106.9545941
30.70795455,73.33469697,74.19522727,2.203257576,14.75416667,99.4825,5.077727273,2.952615932,55416.43254,92.73913949
32.09734848,78.40530303,86.91931818,3.804621212,9.479166667,82.12522727,6.629545455,5.903110618,65645.74802,50.88898369
28.7405303,79.30166667,73.98386364,2.270227273,8.1375,94.93522727,7.507727273,5.759638352,65981.42504,77.55211194
30.93598485,77.20136364,82.95977273,4.299015152,10.29583333,83.28977273,6.820454545,5.669706536,57430.49465,57.73709427
29.94962121,80.38257576,71.2925,4.080378788,8.4125,85.28613636,7.068636364,3.250358706,69779.87552,108.650078
